agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De vader achter de boom stimuleert	De vader achter de boom stimuleren	stimuleert	stimuleren	1	5	singular	singular	De vader achter de boom stimuleert de persoon.
De meid onder de tafel begrijpt	De meid onder de tafel begrijpen	begrijpt	begrijpen	1	5	singular	singular	De meid onder de tafel begrijpt de persoon.
De inwoner op het bureau mist	De inwoner op het bureau missen	mist	missen	1	5	singular	singular	De inwoner op het bureau mist de persoon.
De tante bij de tafel bekritiseert	De tante bij de tafel bekritiseren	bekritiseert	bekritiseren	1	5	singular	singular	De tante bij de tafel bekritiseert de persoon.
De vriend naast het raam hoort	De vriend naast het raam horen	hoort	horen	1	5	singular	singular	De vriend naast het raam hoort de persoon.
De oom achter de tafel vermijdt	De oom achter de tafel vermijden	vermijdt	vermijden	1	5	singular	singular	De oom achter de tafel vermijdt de persoon.
De moeder bij de fiets bekritiseert	De moeder bij de fiets bekritiseren	bekritiseert	bekritiseren	1	5	singular	singular	De moeder bij de fiets bekritiseert de persoon.
De vriend naast de stoel roept	De vriend naast de stoel roepen	roept	roepen	1	5	singular	singular	De vriend naast de stoel roept de persoon.
De schrijver onder de boom roept	De schrijver onder de boom roepen	roept	roepen	1	5	singular	singular	De schrijver onder de boom roept de persoon.
De winnaar achter de fiets begrijpt	De winnaar achter de fiets begrijpen	begrijpt	begrijpen	1	5	singular	singular	De winnaar achter de fiets begrijpt de persoon.
De winnaar op de vrachtwagen mist	De winnaar op de vrachtwagen missen	mist	missen	1	5	singular	singular	De winnaar op de vrachtwagen mist de persoon.
De boer naast het bureau mist	De boer naast het bureau missen	mist	missen	1	5	singular	singular	De boer naast het bureau mist de persoon.
De schrijver onder het bureau vermijdt	De schrijver onder het bureau vermijden	vermijdt	vermijden	1	5	singular	singular	De schrijver onder het bureau vermijdt de persoon.
De schrijver onder de vrachtwagen begrijpt	De schrijver onder de vrachtwagen begrijpen	begrijpt	begrijpen	1	5	singular	singular	De schrijver onder de vrachtwagen begrijpt de persoon.
De meid onder het bureau mist	De meid onder het bureau missen	mist	missen	1	5	singular	singular	De meid onder het bureau mist de persoon.
De atleet bij de fiets mist	De atleet bij de fiets missen	mist	missen	1	5	singular	singular	De atleet bij de fiets mist de persoon.
De vriend naast de tafel ziet	De vriend naast de tafel zien	ziet	zien	1	5	singular	singular	De vriend naast de tafel ziet de persoon.
De boer onder de tafel steunt	De boer onder de tafel steunen	steunt	steunen	1	5	singular	singular	De boer onder de tafel steunt de persoon.
De oom op de boom begrijpt	De oom op de boom begrijpen	begrijpt	begrijpen	1	5	singular	singular	De oom op de boom begrijpt de persoon.
De atleet bij de fiets verleidt	De atleet bij de fiets verleiden	verleidt	verleiden	1	5	singular	singular	De atleet bij de fiets verleidt de persoon.
De vriend bij het raam hoort	De vriend bij het raam horen	hoort	horen	1	5	singular	singular	De vriend bij het raam hoort de persoon.
De man bij het bureau hoort	De man bij het bureau horen	hoort	horen	1	5	singular	singular	De man bij het bureau hoort de persoon.
De meid op de fiets hoort	De meid op de fiets horen	hoort	horen	1	5	singular	singular	De meid op de fiets hoort de persoon.
De vader onder het bureau mist	De vader onder het bureau missen	mist	missen	1	5	singular	singular	De vader onder het bureau mist de persoon.
De moeder bij de fiets begrijpt	De moeder bij de fiets begrijpen	begrijpt	begrijpen	1	5	singular	singular	De moeder bij de fiets begrijpt de persoon.
De winnaar onder het raam vermijdt	De winnaar onder het raam vermijden	vermijdt	vermijden	1	5	singular	singular	De winnaar onder het raam vermijdt de persoon.
De inwoner naast het bureau begrijpt	De inwoner naast het bureau begrijpen	begrijpt	begrijpen	1	5	singular	singular	De inwoner naast het bureau begrijpt de persoon.
De vader bij het bureau verleidt	De vader bij het bureau verleiden	verleidt	verleiden	1	5	singular	singular	De vader bij het bureau verleidt de persoon.
De advocaat op het raam herkent	De advocaat op het raam herkennen	herkent	herkennen	1	5	singular	singular	De advocaat op het raam herkent de persoon.
De meid onder de vrachtwagen begrijpt	De meid onder de vrachtwagen begrijpen	begrijpt	begrijpen	1	5	singular	singular	De meid onder de vrachtwagen begrijpt de persoon.
De schrijver op het bureau bekritiseert	De schrijver op het bureau bekritiseren	bekritiseert	bekritiseren	1	5	singular	singular	De schrijver op het bureau bekritiseert de persoon.
De vriend onder de boom onderzoekt	De vriend onder de boom onderzoeken	onderzoekt	onderzoeken	1	5	singular	singular	De vriend onder de boom onderzoekt de persoon.
De persoon achter het bureau steunt	De persoon achter het bureau steunen	steunt	steunen	1	5	singular	singular	De persoon achter het bureau steunt de persoon.
De winnaar op de stoel groet	De winnaar op de stoel groeten	groet	groeten	1	5	singular	singular	De winnaar op de stoel groet de persoon.
De man achter het bureau groet	De man achter het bureau groeten	groet	groeten	1	5	singular	singular	De man achter het bureau groet de persoon.
De vriend bij de boom steunt	De vriend bij de boom steunen	steunt	steunen	1	5	singular	singular	De vriend bij de boom steunt de persoon.
De winnaar onder de stoel steunt	De winnaar onder de stoel steunen	steunt	steunen	1	5	singular	singular	De winnaar onder de stoel steunt de persoon.
De vriend naast het bureau verleidt	De vriend naast het bureau verleiden	verleidt	verleiden	1	5	singular	singular	De vriend naast het bureau verleidt de persoon.
De tante achter de boom hoort	De tante achter de boom horen	hoort	horen	1	5	singular	singular	De tante achter de boom hoort de persoon.
De tante bij de boom roept	De tante bij de boom roepen	roept	roepen	1	5	singular	singular	De tante bij de boom roept de persoon.
De oom bij het bureau mist	De oom bij het bureau missen	mist	missen	1	5	singular	singular	De oom bij het bureau mist de persoon.
De winnaar op het bureau vertrouwt	De winnaar op het bureau vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De winnaar op het bureau vertrouwt de persoon.
De man achter de fiets verleidt	De man achter de fiets verleiden	verleidt	verleiden	1	5	singular	singular	De man achter de fiets verleidt de persoon.
De meid naast de fiets ziet	De meid naast de fiets zien	ziet	zien	1	5	singular	singular	De meid naast de fiets ziet de persoon.
De moeder onder de tafel groet	De moeder onder de tafel groeten	groet	groeten	1	5	singular	singular	De moeder onder de tafel groet de persoon.
De winnaar onder de tafel stimuleert	De winnaar onder de tafel stimuleren	stimuleert	stimuleren	1	5	singular	singular	De winnaar onder de tafel stimuleert de persoon.
De meid naast de vrachtwagen vermijdt	De meid naast de vrachtwagen vermijden	vermijdt	vermijden	1	5	singular	singular	De meid naast de vrachtwagen vermijdt de persoon.
De advocaat naast het raam mist	De advocaat naast het raam missen	mist	missen	1	5	singular	singular	De advocaat naast het raam mist de persoon.
De advocaat bij de boom ziet	De advocaat bij de boom zien	ziet	zien	1	5	singular	singular	De advocaat bij de boom ziet de persoon.
De boer achter de fiets vertrouwt	De boer achter de fiets vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De boer achter de fiets vertrouwt de persoon.
De boer achter het raam vertrouwt	De boer achter het raam vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De boer achter het raam vertrouwt de persoon.
De persoon op de vrachtwagen groet	De persoon op de vrachtwagen groeten	groet	groeten	1	5	singular	singular	De persoon op de vrachtwagen groet de persoon.
De meid op de stoel mist	De meid op de stoel missen	mist	missen	1	5	singular	singular	De meid op de stoel mist de persoon.
De vriend naast de stoel verleidt	De vriend naast de stoel verleiden	verleidt	verleiden	1	5	singular	singular	De vriend naast de stoel verleidt de persoon.
De moeder onder het raam vermijdt	De moeder onder het raam vermijden	vermijdt	vermijden	1	5	singular	singular	De moeder onder het raam vermijdt de persoon.
De moeder naast de fiets stimuleert	De moeder naast de fiets stimuleren	stimuleert	stimuleren	1	5	singular	singular	De moeder naast de fiets stimuleert de persoon.
De winnaar bij het bureau verleidt	De winnaar bij het bureau verleiden	verleidt	verleiden	1	5	singular	singular	De winnaar bij het bureau verleidt de persoon.
De tante achter de fiets vertrouwt	De tante achter de fiets vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De tante achter de fiets vertrouwt de persoon.
De winnaar onder de vrachtwagen hoort	De winnaar onder de vrachtwagen horen	hoort	horen	1	5	singular	singular	De winnaar onder de vrachtwagen hoort de persoon.
De man op de boom kent	De man op de boom kennen	kent	kennen	1	5	singular	singular	De man op de boom kent de persoon.
De tante achter de tafel herkent	De tante achter de tafel herkennen	herkent	herkennen	1	5	singular	singular	De tante achter de tafel herkent de persoon.
De winnaar naast de boom steunt	De winnaar naast de boom steunen	steunt	steunen	1	5	singular	singular	De winnaar naast de boom steunt de persoon.
De inwoner op de boom verleidt	De inwoner op de boom verleiden	verleidt	verleiden	1	5	singular	singular	De inwoner op de boom verleidt de persoon.
De oom naast het raam groet	De oom naast het raam groeten	groet	groeten	1	5	singular	singular	De oom naast het raam groet de persoon.
De winnaar achter de stoel verleidt	De winnaar achter de stoel verleiden	verleidt	verleiden	1	5	singular	singular	De winnaar achter de stoel verleidt de persoon.
De meid onder het raam begrijpt	De meid onder het raam begrijpen	begrijpt	begrijpen	1	5	singular	singular	De meid onder het raam begrijpt de persoon.
De vriend naast het raam onderzoekt	De vriend naast het raam onderzoeken	onderzoekt	onderzoeken	1	5	singular	singular	De vriend naast het raam onderzoekt de persoon.
De winnaar op de vrachtwagen steunt	De winnaar op de vrachtwagen steunen	steunt	steunen	1	5	singular	singular	De winnaar op de vrachtwagen steunt de persoon.
De tante naast de stoel mist	De tante naast de stoel missen	mist	missen	1	5	singular	singular	De tante naast de stoel mist de persoon.
De moeder naast de stoel bekritiseert	De moeder naast de stoel bekritiseren	bekritiseert	bekritiseren	1	5	singular	singular	De moeder naast de stoel bekritiseert de persoon.
De advocaat naast het raam vertrouwt	De advocaat naast het raam vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De advocaat naast het raam vertrouwt de persoon.
De vriend achter het raam vermijdt	De vriend achter het raam vermijden	vermijdt	vermijden	1	5	singular	singular	De vriend achter het raam vermijdt de persoon.
De schrijver achter de stoel mist	De schrijver achter de stoel missen	mist	missen	1	5	singular	singular	De schrijver achter de stoel mist de persoon.
De vriend op de boom herkent	De vriend op de boom herkennen	herkent	herkennen	1	5	singular	singular	De vriend op de boom herkent de persoon.
De oom onder de stoel groet	De oom onder de stoel groeten	groet	groeten	1	5	singular	singular	De oom onder de stoel groet de persoon.
De schrijver bij de fiets kent	De schrijver bij de fiets kennen	kent	kennen	1	5	singular	singular	De schrijver bij de fiets kent de persoon.
De moeder onder het raam kent	De moeder onder het raam kennen	kent	kennen	1	5	singular	singular	De moeder onder het raam kent de persoon.
De man op de fiets steunt	De man op de fiets steunen	steunt	steunen	1	5	singular	singular	De man op de fiets steunt de persoon.
De boer op het raam bekritiseert	De boer op het raam bekritiseren	bekritiseert	bekritiseren	1	5	singular	singular	De boer op het raam bekritiseert de persoon.
De tante achter het bureau roept	De tante achter het bureau roepen	roept	roepen	1	5	singular	singular	De tante achter het bureau roept de persoon.
De oom naast de stoel mist	De oom naast de stoel missen	mist	missen	1	5	singular	singular	De oom naast de stoel mist de persoon.
De schrijver op de tafel stimuleert	De schrijver op de tafel stimuleren	stimuleert	stimuleren	1	5	singular	singular	De schrijver op de tafel stimuleert de persoon.
De schrijver op de stoel herkent	De schrijver op de stoel herkennen	herkent	herkennen	1	5	singular	singular	De schrijver op de stoel herkent de persoon.
De advocaat op het bureau begrijpt	De advocaat op het bureau begrijpen	begrijpt	begrijpen	1	5	singular	singular	De advocaat op het bureau begrijpt de persoon.
De oom achter de boom roept	De oom achter de boom roepen	roept	roepen	1	5	singular	singular	De oom achter de boom roept de persoon.
De persoon bij de stoel mist	De persoon bij de stoel missen	mist	missen	1	5	singular	singular	De persoon bij de stoel mist de persoon.
De vriend op de vrachtwagen vertrouwt	De vriend op de vrachtwagen vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De vriend op de vrachtwagen vertrouwt de persoon.
De meid onder de tafel hoort	De meid onder de tafel horen	hoort	horen	1	5	singular	singular	De meid onder de tafel hoort de persoon.
De winnaar op de fiets vertrouwt	De winnaar op de fiets vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De winnaar op de fiets vertrouwt de persoon.
De persoon onder de boom mist	De persoon onder de boom missen	mist	missen	1	5	singular	singular	De persoon onder de boom mist de persoon.
De advocaat op de boom onderzoekt	De advocaat op de boom onderzoeken	onderzoekt	onderzoeken	1	5	singular	singular	De advocaat op de boom onderzoekt de persoon.
De advocaat bij de boom vertrouwt	De advocaat bij de boom vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De advocaat bij de boom vertrouwt de persoon.
De vader bij de stoel mist	De vader bij de stoel missen	mist	missen	1	5	singular	singular	De vader bij de stoel mist de persoon.
De winnaar onder de tafel hoort	De winnaar onder de tafel horen	hoort	horen	1	5	singular	singular	De winnaar onder de tafel hoort de persoon.
De winnaar bij het raam roept	De winnaar bij het raam roepen	roept	roepen	1	5	singular	singular	De winnaar bij het raam roept de persoon.
De moeder op het raam vertrouwt	De moeder op het raam vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De moeder op het raam vertrouwt de persoon.
De moeder achter het bureau vertrouwt	De moeder achter het bureau vertrouwen	vertrouwt	vertrouwen	1	5	singular	singular	De moeder achter het bureau vertrouwt de persoon.
